total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
65536,27991,1,1,11478,0,1,0,216.087890625,216.017578125,0,11844,105,85,6137,443,myst-parser,QmabwWKkf26tfy7eSToYLaKBsmqHmdPtqBJ45EKBkQE2nh
65536,27792,1,4,11223,0,2,0,216.087890625,216.017578125,0,11645,105,85,6137,443,dill,QmNc9aFp9m8pj9Lfp4hc2FiKrtnemP797182sgK3JLroFE
131072,47400,1,3,0,1,1,1,218.056640625,217.986328125,73637,17247,7350,85,11914,1280,multiprocess,QmYjF55kfZLbpLfcTgHhrySY8k59wJXxgGjPxDFLV9JSQL
65536,27607,1,5,11958,0,1,0,216.087890625,216.017578125,0,11460,105,85,6137,443,pytz,QmWE7Tu6ZZPYfXaE3vS6GfpXj77iXUJsG6YgmpkVLCMKwQ
65536,27982,1,5,11310,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,tzdata,QmSuC4jpU2KjdRjPdhwRGRPEh1KZmE1CSSxRTY9XXs6Zjw
131072,79705,1,4,0,3,6,4,218.056640625,217.986328125,127668,28554,21797,85,17627,2109,pandas,QmSi8QNXUCm8sJagNEZNmozbhpai2KtfdVRVFbqrvCK6sW
65536,27992,1,3,11441,0,2,0,216.087890625,216.017578125,0,11845,105,85,6137,443,pyarrow,QmdFVovZ3cLVnSuxNgt1ya74K6bTfZhquNfcEUyjAVTcMn
65536,27972,1,3,11435,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,xxhash,QmYSdP9wMUmNujWHbGPZ7R2suyWFiGJgpYHWEUEbVeTxNk
524288,220560,1,2,0,13,1,39,218.056640625,217.986328125,447810,84009,94097,85,29053,3767,datasets,QmQ4Ye53uenpw3ASTnJs28wMLoL7xV3X29iSzL14JdELwA
131072,47571,1,2,0,1,1,1,218.056640625,217.986328125,74205,17431,7337,85,11914,1280,flashoptim,QmeY8wWsFpgwY2DHPHW3H3fcxEZLPUfNfXDUWs8UdK1kks
65536,27972,1,3,10636,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,einops,QmX44YH274kmrzcNivSfGczYtu8CVYMwZ8xNrjagUtAUbD
131072,66749,1,2,0,2,1,2,218.056640625,217.986328125,107104,22802,14593,85,17627,2109,megatron-fsdp,QmR1Zryywq8P5133ZHxbhksxbdmps2AsWxU5AT9tLzDjtJ
131072,47167,1,4,0,1,1,1,218.056640625,217.986328125,73576,17027,7337,85,11914,1280,mako,QmXNuafB2yf4yc1KfBiibzkmmE7uPiQXHfb5nMah5g7V8k
131072,47581,1,4,0,1,3,1,218.056640625,217.986328125,74594,17441,7337,85,11914,1280,sqlalchemy,QmTGW2CFgzbxF7Phu8USPcnPno3U7k9WH1xz1sXWJFSej3
131072,79725,1,3,0,3,2,4,218.056640625,217.986328125,110828,28574,21797,85,17627,2109,alembic,QmbWcDxkD4yWAsozDYn713QYhotKE9XaeG9iZdhmYDhRCr
131072,66909,1,3,0,2,2,5,218.056640625,217.986328125,92133,22988,14567,85,17627,2109,docker,QmeqhjZ8EMmWNZ6TRqi7ayf4a1KdqEnN8qBUFKwsSEbAnC
262144,124526,1,3,0,6,1,6,218.056640625,217.986328125,233123,45049,43565,85,23340,2938,flask,QmT7GU77mW4m75JGp8dexFkoJ15iKxrcweQSJism77jTpX
65536,27809,1,5,11394,0,2,0,216.087890625,216.017578125,0,11662,105,85,6137,443,graphql-core,QmQHeDSUcUUZcxTtwwwyNyidjYaPadwmpvB9eDe7Zzx8ao
131072,47389,1,4,0,1,1,1,218.056640625,217.986328125,74760,17236,7350,85,11914,1280,graphql-relay,QmZGASE8dmT8sBFi7TGJw6fxCZysdRPdvVEJRXvJnPRJ6N
262144,98838,1,3,0,4,1,5,218.056640625,217.986328125,164090,33915,29027,85,23340,2938,graphene,QmTPbXGCCccVgPqKMtYR3gX2Y1VXUTjBGJfRpXNWcK3VxG
65536,27981,1,4,11078,0,2,0,216.087890625,216.017578125,0,11834,105,85,6137,443,cachetools,QmaGUWabxeow4GQFHXCpAxn2uVShJPE24BzBGCfRVpTnRp
65536,27991,1,4,11754,0,1,0,216.087890625,216.017578125,0,11844,105,85,6137,443,cloudpickle,QmZNRdTd8shgh4B8W5LWRtf1DKmz4aUvqRGHp2VzB6pse9
65536,27594,1,6,11405,0,3,0,216.087890625,216.017578125,0,11447,105,85,6137,443,cryptography,QmYWNJVo6ogjLbdSaksR1xXFHykLporLfPV7gutTmz9kAD
65536,27972,1,7,11055,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,pyasn1,QmYkA12oVxDPQdp1XUJx6NWFcuX11sk5uhDGNTvZ7J7Syi
